Telemetry_ID,Trip_ID,Timestamp,Minute_Offset,Latitude,Longitude,Altitude_Meters,Speed_KMH,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyro_X,Gyro_Y,Gyro_Z,Phone_Mount
TEL_002778,T109,2026-08-13 08:26:00,9,12.961468,77.592623,884.7,47.65,-0.083,4.142,9.761,-4.36,5.13,45.49,Handlebar_Mount
TEL_002779,T109,2026-08-13 08:27:00,10,12.961421,77.592555,885.6,44.55,-0.314,-0.287,9.147,5.33,-6.35,-77.07,Handlebar_Mount
TEL_002780,T109,2026-08-13 08:28:00,11,12.96145,77.592469,881.0,55.95,2.712,4.113,10.366,-10.12,11.53,10.12,Handlebar_Mount
TEL_002781,T109,2026-08-13 08:29:00,12,12.961503,77.592392,870.0,49.98,0.467,-0.553,10.895,-1.93,-15.06,12.49,Handlebar_Mount
TEL_002782,T109,2026-08-13 08:30:00,13,12.961456,77.592324,876.7,44.66,-0.246,-0.492,9.658,-0.97,-4.66,-18.34,Handlebar_Mount
TEL_002783,T109,2026-08-13 08:31:00,14,12.961404,77.592248,886.4,49.02,3.615,0.403,9.076,-0.92,-3.72,-26.59,Handlebar_Mount
TEL_002784,T109,2026-08-13 08:32:00,15,12.961429,77.59232,878.7,46.73,1.092,-0.212,9.23,-2.62,8.68,15.9,Handlebar_Mount
TEL_002785,T109,2026-08-13 08:33:00,16,12.961448,77.592264,873.3,36.79,-0.719,-0.92,9.402,-8.66,8.09,1.74,Handlebar_Mount
TEL_002786,T109,2026-08-13 08:34:00,17,12.96147,77.592296,878.0,41.74,1.841,0.458,8.508,-5.58,-1.5,49.92,Handlebar_Mount
TEL_002787,T109,2026-08-13 08:35:00,18,12.961516,77.592229,875.0,43.35,1.242,3.673,9.234,0.94,-3.15,1.8,Handlebar_Mount
TEL_002788,T109,2026-08-13 08:36:00,19,12.96157,77.592268,885.1,50.71,2.877,0.681,10.327,-4.16,-15.77,-21.06,Handlebar_Mount
TEL_002789,T109,2026-08-13 08:37:00,20,12.961596,77.592306,884.4,49.12,-0.593,3.395,10.188,-16.89,11.69,-29.36,Handlebar_Mount
TEL_002790,T109,2026-08-13 08:38:00,21,12.961622,77.592231,876.8,48.46,0.834,2.873,9.421,-1.81,-1.84,6.35,Handlebar_Mount
TEL_002791,T109,2026-08-13 08:39:00,22,12.961645,77.5923,879.7,44.7,-0.138,-0.349,9.498,10.71,-2.26,30.42,Handlebar_Mount
TEL_002792,T109,2026-08-13 08:40:00,23,12.961672,77.592221,881.0,51.29,-1.563,0.611,10.377,5.96,11.67,-1.37,Handlebar_Mount
TEL_002793,T109,2026-08-13 08:41:00,24,12.961724,77.592296,886.6,48.91,-1.292,-3.822,9.266,8.54,-6.5,40.3,Handlebar_Mount
TEL_002794,T109,2026-08-13 08:42:00,25,12.961665,77.59221,884.5,55.94,-1.111,0.651,9.848,-6.78,20.63,-31.43,Handlebar_Mount
TEL_002795,T109,2026-08-13 08:43:00,26,12.961695,77.592124,882.6,56.07,0.419,0.012,10.275,-2.6,9.33,-43.08,Handlebar_Mount
TEL_002796,T109,2026-08-13 08:44:00,27,12.961722,77.592202,889.1,50.6,2.121,3.324,10.146,9.17,10.9,-48.42,Handlebar_Mount
TEL_002797,T109,2026-08-13 08:45:00,28,12.961668,77.59228,877.2,50.98,-0.578,0.035,10.251,0.54,-4.86,2.19,Handlebar_Mount
TEL_002798,T109,2026-08-13 08:46:00,29,12.961688,77.59222,881.0,39.21,-1.152,3.088,8.633,7.47,-12.57,-2.46,Handlebar_Mount
TEL_002799,T109,2026-08-13 08:47:00,30,12.961717,77.592179,878.8,26.93,-1.284,-1.137,9.291,11.61,-9.17,25.35,Handlebar_Mount
TEL_002800,T110,2026-08-14 09:04:00,1,12.967164,77.597118,877.5,8.77,-1.886,0.812,9.306,1.91,2.83,4.02,Handlebar_Mount
TEL_002801,T110,2026-08-14 09:05:00,2,12.967151,77.597128,884.5,12.68,-1.105,0.362,9.248,7.36,-2.55,-10.41,Handlebar_Mount
TEL_002802,T110,2026-08-14 09:06:00,3,12.967126,77.597092,878.3,23.19,-0.383,0.974,9.878,16.14,-22.49,2.66,Handlebar_Mount
TEL_002803,T110,2026-08-14 09:07:00,4,12.96715,77.597161,870.2,44.76,1.466,3.832,10.23,1.25,-7.19,21.46,Handlebar_Mount
TEL_002804,T110,2026-08-14 09:08:00,5,12.9672,77.597198,882.9,47.74,-3.404,0.276,8.693,0.68,-24.69,42.48,Handlebar_Mount
TEL_002805,T110,2026-08-14 09:09:00,6,12.967229,77.59724,880.6,54.69,-5.545,0.644,9.89,0.33,-0.25,-23.29,Handlebar_Mount
TEL_002806,T110,2026-08-14 09:10:00,7,12.967262,77.597145,875.9,61.48,-0.707,3.961,9.744,9.61,-5.64,-27.53,Handlebar_Mount
TEL_002807,T110,2026-08-14 09:11:00,8,12.967327,77.597051,877.3,61.52,-3.35,4.024,9.946,-15.31,4.62,-12.0,Handlebar_Mount
TEL_002808,T110,2026-08-14 09:12:00,9,12.967389,77.597141,886.6,58.46,1.636,3.869,11.022,10.02,15.95,-54.82,Handlebar_Mount
TEL_002809,T110,2026-08-14 09:13:00,10,12.967417,77.597222,883.0,52.95,1.775,-0.51,10.023,-12.38,-8.44,23.38,Handlebar_Mount
TEL_002810,T110,2026-08-14 09:14:00,11,12.967445,77.59714,872.1,53.53,0.946,-3.224,10.535,8.38,8.9,23.0,Handlebar_Mount
TEL_002811,T110,2026-08-14 09:15:00,12,12.967387,77.597224,878.0,55.08,1.588,0.143,10.297,1.56,2.17,-3.92,Handlebar_Mount
TEL_002812,T110,2026-08-14 09:16:00,13,12.967329,77.597267,879.6,55.03,0.819,-4.139,8.672,-4.93,-16.24,-35.83,Handlebar_Mount
TEL_002813,T110,2026-08-14 09:17:00,14,12.96736,77.597358,879.5,59.38,3.081,0.402,9.724,7.3,27.15,-16.35,Handlebar_Mount
TEL_002814,T110,2026-08-14 09:18:00,15,12.9673,77.597445,883.7,56.43,-1.732,2.855,9.3,-10.84,-7.14,54.19,Handlebar_Mount
TEL_002815,T110,2026-08-14 09:19:00,16,12.967363,77.597536,890.8,59.36,0.772,0.271,10.006,3.01,-4.45,26.05,Handlebar_Mount
TEL_002816,T110,2026-08-14 09:20:00,17,12.96739,77.597574,879.6,50.12,2.925,-0.855,10.192,0.86,-7.19,-28.42,Handlebar_Mount
TEL_002817,T110,2026-08-14 09:21:00,18,12.967334,77.597493,880.7,52.67,-0.394,0.236,9.328,-0.71,-25.99,32.9,Handlebar_Mount
TEL_002818,T110,2026-08-14 09:22:00,19,12.967284,77.597421,883.2,47.12,2.699,-0.514,10.415,-2.01,-22.96,23.96,Handlebar_Mount
TEL_002819,T110,2026-08-14 09:23:00,20,12.967333,77.59735,880.9,46.25,2.739,-0.081,11.246,6.68,-8.57,10.92,Handlebar_Mount
TEL_002820,T110,2026-08-14 09:24:00,21,12.967356,77.597283,877.4,43.68,-1.618,-0.238,8.28,-0.13,-15.31,0.38,Handlebar_Mount
TEL_002821,T110,2026-08-14 09:25:00,22,12.967378,77.597348,879.7,42.18,1.194,2.928,8.834,-5.34,-3.76,-26.44,Handlebar_Mount
TEL_002822,T110,2026-08-14 09:26:00,23,12.967401,77.597283,878.5,42.1,2.964,3.705,9.159,17.16,-10.6,-63.28,Handlebar_Mount
TEL_002823,T110,2026-08-14 09:27:00,24,12.967369,77.59733,883.1,30.4,-3.404,4.173,8.558,-5.13,16.11,-3.52,Handlebar_Mount
TEL_002824,T110,2026-08-14 09:28:00,25,12.967338,77.597352,874.8,28.64,-0.226,-0.163,11.841,-3.49,-22.84,-51.83,Handlebar_Mount
TEL_002825,T111,2026-08-15 10:36:00,1,12.968609,77.576411,878.7,9.76,0.426,3.012,9.324,-4.02,-10.03,33.68,Handlebar_Mount
TEL_002826,T111,2026-08-15 10:37:00,2,12.968617,77.576399,880.1,7.96,-1.592,-0.166,9.846,-1.67,6.04,12.22,Handlebar_Mount
TEL_002827,T111,2026-08-15 10:38:00,3,12.968626,77.576411,875.8,16.3,-0.381,0.773,9.643,-3.48,2.14,76.68,Handlebar_Mount
TEL_002828,T111,2026-08-15 10:39:00,4,12.968594,77.576365,888.0,29.95,0.348,1.264,10.067,-18.33,11.17,27.0,Handlebar_Mount
TEL_002829,T111,2026-08-15 10:40:00,5,12.968555,77.576423,881.5,37.22,0.239,0.674,9.571,-0.76,-11.75,-17.08,Handlebar_Mount
TEL_002830,T111,2026-08-15 10:41:00,6,12.968504,77.57646,880.5,48.44,-0.971,2.839,9.247,4.31,8.11,-52.46,Handlebar_Mount
TEL_002831,T111,2026-08-15 10:42:00,7,12.968459,77.576525,884.9,42.44,0.789,-0.556,11.191,1.38,0.37,-47.62,Handlebar_Mount
TEL_002832,T111,2026-08-15 10:43:00,8,12.968515,77.576443,885.3,53.55,0.611,2.875,8.853,19.15,13.38,-6.15,Handlebar_Mount
TEL_002833,T111,2026-08-15 10:44:00,9,12.968539,77.576376,881.9,43.68,-1.959,-0.914,9.794,-4.77,-14.25,-19.13,Handlebar_Mount
TEL_002834,T111,2026-08-15 10:45:00,10,12.968494,77.57644,881.4,41.86,0.001,-0.169,9.966,-3.9,2.7,47.44,Handlebar_Mount
TEL_002835,T111,2026-08-15 10:46:00,11,12.968443,77.576366,882.8,48.13,-0.744,0.581,10.01,7.78,-5.73,-26.0,Handlebar_Mount
TEL_002836,T111,2026-08-15 10:47:00,12,12.968491,77.576296,879.6,45.34,2.372,-0.258,9.57,-8.8,3.58,-79.28,Handlebar_Mount
TEL_002837,T111,2026-08-15 10:48:00,13,12.968436,77.576216,884.8,52.49,-0.351,0.662,9.928,-11.87,-4.08,-54.51,Handlebar_Mount
TEL_002838,T111,2026-08-15 10:49:00,14,12.968376,77.576302,877.5,56.01,-2.437,-3.39,9.402,-6.39,13.66,-7.31,Handlebar_Mount
TEL_002839,T111,2026-08-15 10:50:00,15,12.968323,77.576224,873.9,50.41,-1.982,-3.477,9.713,-7.22,-0.25,-14.35,Handlebar_Mount
TEL_002840,T111,2026-08-15 10:51:00,16,12.968352,77.576142,885.6,53.72,0.975,0.306,11.135,-11.89,-25.05,-17.32,Handlebar_Mount
TEL_002841,T111,2026-08-15 10:52:00,17,12.968399,77.576211,875.1,45.22,0.919,3.874,9.985,3.93,-9.05,52.43,Handlebar_Mount
TEL_002842,T111,2026-08-15 10:53:00,18,12.968426,77.57625,879.8,50.64,1.137,0.502,10.532,-7.63,-8.5,45.95,Handlebar_Mount
TEL_002843,T111,2026-08-15 10:54:00,19,12.968377,77.576286,875.6,46.65,1.805,4.083,10.188,-2.23,12.25,-39.81,Handlebar_Mount
TEL_002844,T111,2026-08-15 10:55:00,20,12.968401,77.576216,873.3,45.82,1.17,-0.077,10.333,-8.01,-2.02,40.06,Handlebar_Mount
TEL_002845,T111,2026-08-15 10:56:00,21,12.968347,77.576255,879.6,50.82,-0.427,3.075,9.553,-4.54,13.02,-83.92,Handlebar_Mount
TEL_002846,T111,2026-08-15 10:57:00,22,12.9684,77.576332,875.2,50.22,-0.653,-3.725,10.04,0.58,12.56,13.71,Handlebar_Mount
TEL_002847,T111,2026-08-15 10:58:00,23,12.96842,77.576388,874.1,36.58,1.786,3.65,9.015,-10.65,-13.23,25.26,Handlebar_Mount
TEL_002848,T111,2026-08-15 10:59:00,24,12.968433,77.576408,874.9,25.66,-0.019,-1.012,9.483,17.76,-20.26,23.39,Handlebar_Mount
TEL_002849,T112,2026-08-17 05:12:00,1,12.979344,77.574678,880.9,5.74,3.046,3.736,9.299,-16.4,9.2,-11.88,Handlebar_Mount
TEL_002850,T112,2026-08-17 05:13:00,2,12.97935,77.574686,878.7,5.43,-0.088,-0.029,10.004,20.84,-11.0,-23.48,Handlebar_Mount
TEL_002851,T112,2026-08-17 05:14:00,3,12.979322,77.574726,874.8,26.16,-0.643,1.919,9.452,-5.86,-5.53,-40.67,Handlebar_Mount
TEL_002852,T112,2026-08-17 05:15:00,4,12.979362,77.574669,867.2,37.48,-1.958,1.048,10.031,6.2,-13.66,-19.84,Handlebar_Mount
TEL_002853,T112,2026-08-17 05:16:00,5,12.979387,77.574597,875.5,46.96,-0.091,0.878,9.738,-4.81,11.22,-29.62,Handlebar_Mount
TEL_002854,T112,2026-08-17 05:17:00,6,12.979447,77.574684,878.9,57.09,0.493,0.938,9.416,1.54,-5.06,-0.04,Handlebar_Mount
TEL_002855,T112,2026-08-17 05:18:00,7,12.979504,77.574726,885.3,53.61,1.424,-0.322,9.418,-14.08,23.41,64.06,Handlebar_Mount
TEL_002856,T112,2026-08-17 05:19:00,8,12.979561,77.574643,871.4,53.92,-1.102,0.029,10.488,-1.44,13.79,91.07,Handlebar_Mount
TEL_002857,T112,2026-08-17 05:20:00,9,12.979593,77.57469,880.9,61.3,1.941,-4.64,9.131,11.68,-5.17,-11.99,Handlebar_Mount
TEL_002858,T112,2026-08-17 05:21:00,10,12.979533,77.574733,878.4,56.65,2.871,-4.063,10.645,-7.15,11.75,-76.81,Handlebar_Mount
TEL_002859,T112,2026-08-17 05:22:00,11,12.979569,77.574631,878.9,66.59,-4.4,0.921,9.158,7.02,-4.68,-17.03,Handlebar_Mount
TEL_002860,T112,2026-08-17 05:23:00,12,12.9796,77.574721,885.6,58.65,-2.563,-0.735,9.648,-14.95,18.07,-0.62,Handlebar_Mount
TEL_002861,T112,2026-08-17 05:24:00,13,12.979658,77.574637,876.5,54.97,1.57,3.951,10.59,2.26,15.48,-102.45,Handlebar_Mount
TEL_002862,T112,2026-08-17 05:25:00,14,12.979687,77.574722,882.6,55.27,-1.961,-3.898,10.573,7.65,0.17,-31.37,Handlebar_Mount
TEL_002863,T112,2026-08-17 05:26:00,15,12.979718,77.574812,876.1,58.65,-0.217,0.313,10.42,2.14,-11.79,-69.07,Handlebar_Mount
TEL_002864,T112,2026-08-17 05:27:00,16,12.979665,77.574734,870.4,50.44,-0.662,-4.076,9.672,5.61,-6.03,25.01,Handlebar_Mount
TEL_002865,T112,2026-08-17 05:28:00,17,12.979697,77.574782,882.1,61.59,1.048,-4.36,9.451,0.23,0.11,36.43,Handlebar_Mount
TEL_002866,T112,2026-08-17 05:29:00,18,12.979732,77.57468,878.3,65.76,0.756,-4.661,10.2,2.7,-1.38,12.64,Handlebar_Mount
TEL_002867,T112,2026-08-17 05:30:00,19,12.979763,77.574725,881.3,58.14,0.64,-4.117,9.734,-9.72,-12.44,6.12,Handlebar_Mount
TEL_002868,T112,2026-08-17 05:31:00,20,12.979794,77.57477,890.9,58.26,-0.707,0.011,9.411,-9.27,-0.39,31.85,Handlebar_Mount
TEL_002869,T112,2026-08-17 05:32:00,21,12.979824,77.574682,873.4,57.45,-3.284,-0.076,9.812,-3.93,18.19,-36.07,Handlebar_Mount
TEL_002870,T112,2026-08-17 05:33:00,22,12.979759,77.574775,878.0,61.05,-1.791,0.334,9.13,1.66,11.23,14.78,Handlebar_Mount
TEL_002871,T112,2026-08-17 05:34:00,23,12.979791,77.574867,867.7,59.72,0.939,3.659,9.926,-1.29,3.33,-59.02,Handlebar_Mount
TEL_002872,T112,2026-08-17 05:35:00,24,12.979823,77.574776,882.6,59.59,3.165,-0.012,9.233,-1.07,-15.65,35.28,Handlebar_Mount
TEL_002873,T112,2026-08-17 05:36:00,25,12.979871,77.574705,881.2,46.12,3.434,-1.246,10.479,2.31,-9.25,5.42,Handlebar_Mount
TEL_002874,T112,2026-08-17 05:37:00,26,12.979899,77.574744,885.2,51.69,0.409,-4.737,9.153,5.49,0.68,-36.08,Handlebar_Mount
TEL_002875,T112,2026-08-17 05:38:00,27,12.979932,77.57484,879.9,62.44,-0.981,2.88,10.679,-10.59,13.22,-52.16,Handlebar_Mount
TEL_002876,T112,2026-08-17 05:39:00,28,12.979867,77.574888,875.4,61.53,1.599,4.2,9.911,0.63,5.42,1.43,Handlebar_Mount
TEL_002877,T112,2026-08-17 05:40:00,29,12.979899,77.574982,880.1,61.2,-1.128,-0.031,9.697,-1.95,2.19,10.22,Handlebar_Mount
TEL_002878,T112,2026-08-17 05:41:00,30,12.979855,77.575014,883.3,42.09,1.221,-1.769,9.358,5.29,6.04,10.84,Handlebar_Mount
TEL_002879,T112,2026-08-17 05:42:00,31,12.979883,77.575035,881.7,26.84,-1.427,4.135,9.122,-8.37,-22.15,-36.42,Handlebar_Mount
TEL_002880,T113,2026-08-11 06:25:00,1,12.967494,77.578659,887.6,14.0,-1.384,1.296,10.296,0.58,-19.12,-64.34,Handlebar_Mount
TEL_002881,T113,2026-08-11 06:26:00,2,12.967511,77.578671,880.8,16.11,0.31,3.046,9.278,6.16,7.62,15.64,Handlebar_Mount
TEL_002882,T113,2026-08-11 06:27:00,3,12.967485,77.578709,877.4,24.59,-1.178,0.784,9.473,-13.48,11.88,0.74,Handlebar_Mount
TEL_002883,T113,2026-08-11 06:28:00,4,12.967501,77.578731,874.8,28.53,1.133,4.003,9.948,5.22,-5.34,-34.87,Handlebar_Mount
TEL_002884,T113,2026-08-11 06:29:00,5,12.967521,77.57879,879.9,38.3,1.786,0.905,10.514,2.37,9.06,27.77,Handlebar_Mount
TEL_002885,T113,2026-08-11 06:30:00,6,12.967473,77.57872,885.0,45.1,-1.037,0.63,10.692,-3.95,-17.67,8.9,Handlebar_Mount
TEL_002886,T113,2026-08-11 06:31:00,7,12.967499,77.578644,874.4,49.57,0.513,0.413,10.791,8.72,-1.9,41.86,Handlebar_Mount
TEL_002887,T113,2026-08-11 06:32:00,8,12.967443,77.578726,893.8,53.59,-3.324,0.372,9.469,-1.42,0.28,20.73,Handlebar_Mount
TEL_002888,T113,2026-08-11 06:33:00,9,12.96739,77.578764,874.2,49.31,3.208,3.536,9.377,-0.7,12.55,15.09,Handlebar_Mount
TEL_002889,T113,2026-08-11 06:34:00,10,12.967339,77.578802,885.4,48.6,4.106,-0.065,10.971,-7.54,4.82,-27.23,Handlebar_Mount
TEL_002890,T113,2026-08-11 06:35:00,11,12.967391,77.578877,885.3,48.78,0.505,0.017,9.29,6.02,2.05,-48.86,Handlebar_Mount
TEL_002891,T113,2026-08-11 06:36:00,12,12.967419,77.578959,878.1,53.59,0.6,-3.661,10.367,4.48,-14.64,-28.41,Handlebar_Mount
TEL_002892,T113,2026-08-11 06:37:00,13,12.967361,77.579043,884.6,54.58,-0.097,0.091,9.651,2.66,3.23,13.41,Handlebar_Mount
TEL_002893,T113,2026-08-11 06:38:00,14,12.967312,77.579078,883.5,46.3,-1.182,-4.524,10.297,-18.31,-8.66,-40.06,Handlebar_Mount
TEL_002894,T113,2026-08-11 06:39:00,15,12.967256,77.57916,871.2,53.15,2.888,0.634,9.449,-0.79,-14.05,38.87,Handlebar_Mount
TEL_002895,T113,2026-08-11 06:40:00,16,12.967281,77.579087,878.9,47.71,-0.402,-0.503,9.49,3.03,-11.9,6.37,Handlebar_Mount
TEL_002896,T113,2026-08-11 06:41:00,17,12.967309,77.579007,884.7,51.84,2.619,-4.375,10.402,-2.15,13.11,-7.57,Handlebar_Mount
TEL_002897,T113,2026-08-11 06:42:00,18,12.967365,77.578925,885.1,53.7,-1.06,0.172,8.804,2.45,-24.31,-51.2,Handlebar_Mount
TEL_002898,T113,2026-08-11 06:43:00,19,12.967428,77.57897,878.7,59.22,-1.01,0.511,10.621,-10.65,-8.56,76.22,Handlebar_Mount
TEL_002899,T113,2026-08-11 06:44:00,20,12.967373,77.57901,884.4,51.58,2.468,-4.533,9.849,7.58,-23.34,22.67,Handlebar_Mount
TEL_002900,T113,2026-08-11 06:45:00,21,12.96743,77.579051,873.9,53.23,-1.796,3.046,10.46,15.26,-2.12,15.45,Handlebar_Mount
TEL_002901,T113,2026-08-11 06:46:00,22,12.967458,77.579132,875.6,52.66,1.146,-0.053,10.718,5.39,-15.54,28.88,Handlebar_Mount
TEL_002902,T113,2026-08-11 06:47:00,23,12.967488,77.57922,879.4,57.51,6.484,0.449,9.692,5.91,16.65,-6.11,Handlebar_Mount
TEL_002903,T113,2026-08-11 06:48:00,24,12.967515,77.579298,879.9,51.14,0.833,-3.916,9.139,4.86,0.49,54.47,Handlebar_Mount
TEL_002904,T113,2026-08-11 06:49:00,25,12.967568,77.579375,873.0,49.88,-1.162,3.141,9.755,4.76,12.61,14.18,Handlebar_Mount
TEL_002905,T113,2026-08-11 06:50:00,26,12.967628,77.579418,881.9,56.41,-2.31,-4.09,8.888,-3.44,-6.23,16.87,Handlebar_Mount
TEL_002906,T113,2026-08-11 06:51:00,27,12.967654,77.579457,876.4,50.23,-2.971,-3.918,9.597,-2.97,3.51,-18.61,Handlebar_Mount
TEL_002907,T113,2026-08-11 06:52:00,28,12.96768,77.579384,878.1,47.68,0.244,-0.236,9.707,16.51,-16.54,33.99,Handlebar_Mount
TEL_002908,T113,2026-08-11 06:53:00,29,12.967703,77.579418,866.0,44.8,2.244,3.641,10.225,-3.65,9.04,-50.19,Handlebar_Mount
TEL_002909,T113,2026-08-11 06:54:00,30,12.967723,77.579361,878.3,37.0,0.466,-0.722,10.146,4.48,-4.56,45.98,Handlebar_Mount
TEL_002910,T113,2026-08-11 06:55:00,31,12.96775,77.579381,881.6,25.65,0.417,-1.051,10.377,-2.05,-20.36,-40.26,Handlebar_Mount
TEL_002911,T114,2026-08-12 07:04:00,1,12.987499,77.598002,877.7,7.64,0.173,-3.715,9.36,1.65,1.85,1.92,Handlebar_Mount
TEL_002912,T114,2026-08-12 07:05:00,2,12.987507,77.597981,872.7,13.96,0.02,0.585,10.665,0.44,12.85,76.2,Handlebar_Mount
TEL_002913,T114,2026-08-12 07:06:00,3,12.987482,77.598017,873.3,23.43,1.565,0.877,10.077,9.37,2.34,-19.76,Handlebar_Mount
TEL_002914,T114,2026-08-12 07:07:00,4,12.987442,77.598076,881.8,38.11,-1.276,1.359,10.674,1.27,4.58,31.03,Handlebar_Mount
TEL_002915,T114,2026-08-12 07:08:00,5,12.987493,77.598001,879.0,48.86,-0.149,0.995,10.581,-4.89,-8.25,47.72,Handlebar_Mount
TEL_002916,T114,2026-08-12 07:09:00,6,12.987519,77.597927,879.6,47.75,-0.112,-0.103,8.238,0.87,-9.07,-51.86,Handlebar_Mount
TEL_002917,T114,2026-08-12 07:10:00,7,12.987464,77.597967,877.9,51.69,0.441,-4.64,9.601,5.55,14.64,22.79,Handlebar_Mount
TEL_002918,T114,2026-08-12 07:11:00,8,12.987414,77.59804,874.3,47.32,-1.012,-0.404,10.161,-4.38,20.38,-7.47,Handlebar_Mount
TEL_002919,T114,2026-08-12 07:12:00,9,12.987361,77.597964,883.3,49.41,-0.414,-4.605,10.126,7.18,9.4,-31.86,Handlebar_Mount
TEL_002920,T114,2026-08-12 07:13:00,10,12.987307,77.597884,882.5,51.69,1.384,0.211,10.132,-12.0,-5.27,-21.76,Handlebar_Mount
TEL_002921,T114,2026-08-12 07:14:00,11,12.987363,77.597925,879.5,53.25,1.287,0.144,9.764,-10.63,-3.73,7.36,Handlebar_Mount
TEL_002922,T114,2026-08-12 07:15:00,12,12.987421,77.598009,872.7,54.49,2.777,0.115,9.828,8.13,21.55,-49.28,Handlebar_Mount
TEL_002923,T114,2026-08-12 07:16:00,13,12.987485,77.597916,875.2,60.65,1.897,-4.065,10.745,-6.15,4.77,34.37,Handlebar_Mount
TEL_002924,T114,2026-08-12 07:17:00,14,12.987431,77.597954,878.1,50.51,0.926,-0.939,10.549,-9.4,-21.41,-27.0,Handlebar_Mount
TEL_002925,T114,2026-08-12 07:18:00,15,12.987497,77.597859,880.7,61.96,2.142,3.536,10.447,0.31,8.22,-49.78,Handlebar_Mount
TEL_002926,T114,2026-08-12 07:19:00,16,12.987435,77.597949,881.5,58.25,-3.613,4.185,9.461,-4.43,1.91,35.78,Handlebar_Mount
TEL_002927,T114,2026-08-12 07:20:00,17,12.987496,77.597993,883.8,57.09,-2.625,-4.396,10.298,2.55,14.28,-13.18,Handlebar_Mount
TEL_002928,T114,2026-08-12 07:21:00,18,12.987523,77.598031,882.0,50.5,-1.577,-0.61,9.335,7.43,1.35,-15.56,Handlebar_Mount
TEL_002929,T114,2026-08-12 07:22:00,19,12.987554,77.597941,877.2,58.77,-0.043,0.766,10.775,8.13,-2.15,-8.22,Handlebar_Mount
TEL_002930,T114,2026-08-12 07:23:00,20,12.987603,77.597977,874.6,46.47,0.174,-3.999,10.15,-11.72,-6.25,19.79,Handlebar_Mount
TEL_002931,T114,2026-08-12 07:24:00,21,12.987552,77.597903,875.5,48.29,0.241,0.169,9.144,1.13,9.14,-11.92,Handlebar_Mount
TEL_002932,T114,2026-08-12 07:25:00,22,12.987514,77.597958,883.0,35.88,0.401,-4.208,10.185,-2.31,-0.99,-13.62,Handlebar_Mount
TEL_002933,T114,2026-08-12 07:26:00,23,12.987527,77.597996,877.4,25.08,-0.455,-3.663,10.467,-10.73,2.87,-40.8,Handlebar_Mount
TEL_002934,T115,2026-08-12 08:36:00,1,12.965367,77.603259,877.4,3.34,-1.423,0.309,10.509,2.28,19.97,12.62,Handlebar_Mount
TEL_002935,T115,2026-08-12 08:37:00,2,12.965361,77.603264,885.0,5.84,1.508,-3.335,10.217,-2.69,-12.72,-22.87,Handlebar_Mount
TEL_002936,T115,2026-08-12 08:38:00,3,12.965327,77.603288,876.7,32.01,-0.731,2.422,9.95,5.44,-3.0,-4.47,Handlebar_Mount
TEL_002937,T115,2026-08-12 08:39:00,4,12.965362,77.60334,879.8,33.39,0.181,0.129,10.24,-8.89,17.98,26.76,Handlebar_Mount
TEL_002938,T115,2026-08-12 08:40:00,5,12.965389,77.603417,875.5,50.31,1.348,-4.631,10.473,3.65,-4.71,-5.16,Handlebar_Mount
TEL_002939,T115,2026-08-12 08:41:00,6,12.965448,77.603331,875.0,55.55,-0.977,0.485,9.165,3.36,5.74,-23.01,Handlebar_Mount
TEL_002940,T115,2026-08-12 08:42:00,7,12.96548,77.603237,887.8,61.63,-0.2,0.563,9.452,4.78,14.12,44.1,Handlebar_Mount
TEL_002941,T115,2026-08-12 08:43:00,8,12.965514,77.603334,877.7,63.46,0.393,-4.009,9.897,3.96,-5.18,-41.82,Handlebar_Mount
TEL_002942,T115,2026-08-12 08:44:00,9,12.965454,77.603248,893.2,56.34,0.418,-0.659,8.861,3.38,11.18,33.1,Handlebar_Mount
TEL_002943,T115,2026-08-12 08:45:00,10,12.965393,77.603292,884.7,58.07,-2.7,0.16,10.712,7.09,18.53,-59.68,Handlebar_Mount
TEL_002944,T115,2026-08-12 08:46:00,11,12.965338,77.603213,875.7,51.78,-1.409,-0.582,10.056,-8.04,-24.77,-14.45,Handlebar_Mount
TEL_002945,T115,2026-08-12 08:47:00,12,12.965365,77.603133,881.2,51.67,1.898,-0.011,10.051,4.81,20.42,-3.83,Handlebar_Mount
TEL_002946,T115,2026-08-12 08:48:00,13,12.965394,77.603216,876.7,54.09,0.106,0.224,10.343,6.26,3.22,-38.79,Handlebar_Mount
TEL_002947,T115,2026-08-12 08:49:00,14,12.965445,77.603142,884.6,48.29,-0.515,-0.537,9.843,9.38,-2.01,16.02,Handlebar_Mount
TEL_002948,T115,2026-08-12 08:50:00,15,12.9655,77.603183,881.8,52.5,0.55,0.39,10.725,19.58,-6.17,-25.17,Handlebar_Mount
TEL_002949,T115,2026-08-12 08:51:00,16,12.965558,77.603225,877.5,54.6,-1.034,4.176,10.318,-0.13,14.27,-34.74,Handlebar_Mount
TEL_002950,T115,2026-08-12 08:52:00,17,12.965619,77.603136,874.0,57.54,-0.746,0.272,10.759,-1.58,-12.14,-21.14,Handlebar_Mount
TEL_002951,T115,2026-08-12 08:53:00,18,12.965648,77.603178,889.1,53.92,1.848,-0.335,9.839,-6.68,15.05,0.19,Handlebar_Mount
